id,fecha,produccion(Wh)
11,10/05/2018,21530.1445
11,11/05/2018,21898.9023
11,12/05/2018,25788.1992
11,13/05/2018,25929.7812
11,14/05/2018,25480.9258
11,15/05/2018,26510.0879
11,16/05/2018,23487.8613
11,17/05/2018,24665.1191
11,18/05/2018,25491.0957
11,19/05/2018,21476.4043
11,20/05/2018,23371.1211
11,21/05/2018,19642.0938
11,22/05/2018,23908.6504
11,23/05/2018,24939.3984
11,24/05/2018,25291.5488
11,25/05/2018,26050.043
11,26/05/2018,26737.8574
11,27/05/2018,26650.8555
11,28/05/2018,26062.4453
11,29/05/2018,26023.2344
11,30/05/2018,25461.1016
11,31/05/2018,25850.1484
11,01/06/2018,26112.9395
11,02/06/2018,25290.209
11,03/06/2018,18483.2168
11,04/06/2018,26142.7305
11,05/06/2018,24967.125
11,06/06/2018,24258.4902
11,07/06/2018,25910.5449
11,08/06/2018,22015.9355
11,09/06/2018,19059.5605
11,10/06/2018,25251.5117
11,11/06/2018,17837.4551
11,12/06/2018,9630.1768
11,13/06/2018,9720.7139
11,14/06/2018,9278.5908
11,15/06/2018,12030.2334
11,16/06/2018,18735.666
11,17/06/2018,15012.2002
11,18/06/2018,7890.4019
11,19/06/2018,15327.917
11,20/06/2018,16566.3633
11,21/06/2018,15453.3076
11,22/06/2018,18002.9961
11,23/06/2018,19383.9043
11,24/06/2018,17531.3574
11,25/06/2018,14552.6074
11,26/06/2018,16317.8633
11,27/06/2018,22758.3809
11,04/07/2018,6089.8179
11,05/07/2018,23850.8301
11,06/07/2018,12756.7178
11,07/07/2018,22661.8105
11,08/07/2018,15720.2695
11,09/07/2018,19593.8301
11,10/07/2018,21334.166
11,11/07/2018,18906.1914
11,12/07/2018,21064.0156
11,13/07/2018,20742.1074
11,14/07/2018,20677.7383
11,15/07/2018,19571.0078
11,16/07/2018,22810.8203
11,17/07/2018,18883.166
11,18/07/2018,26128.5078
11,19/07/2018,25145.5527
11,20/07/2018,19063.6406
11,21/07/2018,26942.0566
11,22/07/2018,23862.9688
11,23/07/2018,25809.7422
11,24/07/2018,24722.9961
11,25/07/2018,23437.7578
11,26/07/2018,23332.4336
11,27/07/2018,19991.7363
11,28/07/2018,18624.9355
11,29/07/2018,25970.5059
11,30/07/2018,24609.6406
11,31/07/2018,20543.5156
11,01/08/2018,22370.7578
11,02/08/2018,18838.6289
11,03/08/2018,15343.0664
11,04/08/2018,9518.2881
11,05/08/2018,16158.1699
11,06/08/2018,14081.6611
11,07/08/2018,24471.9824
11,08/08/2018,23581.6484
11,09/08/2018,17296.6641
11,10/08/2018,16982.6211
11,11/08/2018,16578.2148
11,12/08/2018,11252.1172
11,13/08/2018,14432.043
11,14/08/2018,21065.248
11,15/08/2018,14581.1289
11,16/08/2018,22738.834
11,17/08/2018,24690.3809
11,18/08/2018,20972.502
11,19/08/2018,24777.6934
11,20/08/2018,21765.3066
11,21/08/2018,17537.498
11,22/08/2018,19848.8613
11,23/08/2018,21092.4922
11,24/08/2018,19398.2363
11,25/08/2018,21910.4707
11,26/08/2018,18746.127
11,27/08/2018,17174.7363
11,28/08/2018,11548.1846
11,29/08/2018,13600.3408
11,30/08/2018,19684.3516
11,31/08/2018,21379.5996
11,01/09/2018,21207.1094
11,02/09/2018,23723.3516
11,03/09/2018,23222.8145
11,04/09/2018,22137.8711
11,05/09/2018,16200.4297
11,06/09/2018,12437.2842
11,07/09/2018,18030.8105
11,08/09/2018,19571.5898
11,09/09/2018,23841.2949
11,10/09/2018,20606.293
11,11/09/2018,14519.7295
11,12/09/2018,18673.7598
11,13/09/2018,13239.2207
11,14/09/2018,17376.8047
11,15/09/2018,16946.5312
11,16/09/2018,12273.7617
11,17/09/2018,14545.9502
11,18/09/2018,15348.8896
11,19/09/2018,18950.8945
11,20/09/2018,23732.8438
11,21/09/2018,22283.6094
11,22/09/2018,17664.8066
11,23/09/2018,18411.375
11,24/09/2018,20333.1094
11,25/09/2018,18477.627
11,26/09/2018,19125.1035
11,27/09/2018,17214.3359
11,28/09/2018,17040.2344
11,29/09/2018,17462.2363
11,30/09/2018,18656.5781
11,01/10/2018,16023.3779
11,02/10/2018,16028.748
11,03/10/2018,13685.9814
11,04/10/2018,15263.4619
11,05/10/2018,22407.7031
11,06/10/2018,19734.123
11,07/10/2018,15009.5986
11,08/10/2018,16639.4688
11,09/10/2018,21811.7207
11,10/10/2018,15305.6738
11,11/10/2018,15122.5996
11,12/10/2018,17407.8496
11,13/10/2018,15185.3633
11,14/10/2018,17584.9551
11,15/10/2018,17142.875
11,16/10/2018,16039.5381
11,17/10/2018,6427.4307
11,18/10/2018,7260.4604
11,19/10/2018,13256.2705
11,20/10/2018,11487.0713
11,21/10/2018,3672.1123
11,22/10/2018,20059.7578
11,23/10/2018,18655.7383
11,24/10/2018,23374.6719
11,25/10/2018,21390.6133
11,26/10/2018,20121.6855
11,27/10/2018,13478.7559
11,28/10/2018,16315.7764
11,29/10/2018,11686.792
11,30/10/2018,17367.2734
11,31/10/2018,16962.1328
11,01/11/2018,13959.6689
11,02/11/2018,10811.8086
11,03/11/2018,12411.6367
11,04/11/2018,4894.1333
11,05/11/2018,22440.8164
11,06/11/2018,20893.9219
11,07/11/2018,21003.5957
11,08/11/2018,22104.0293
11,09/11/2018,20802.752
11,10/11/2018,19533.5156
11,11/11/2018,17851.0293
11,12/11/2018,17770.2812
11,13/11/2018,11149.5566
11,14/11/2018,3788.1868
11,15/11/2018,18989.2109
11,16/11/2018,21489.1875
11,17/11/2018,21594.3438
11,18/11/2018,16874.4258
11,19/11/2018,21683.3262
11,20/11/2018,20444.1973
11,21/11/2018,19747.5117
11,22/11/2018,19781.668
11,23/11/2018,19441.5723
11,24/11/2018,19592.2188
11,25/11/2018,19965.041
11,26/11/2018,12882.4902
11,27/11/2018,16733.4336
11,28/11/2018,7431.4907
11,29/11/2018,7950.3262
11,30/11/2018,20424.6953
11,01/12/2018,21525.9062
11,02/12/2018,21502.002
11,03/12/2018,19547.9277
11,04/12/2018,17814.9824
11,05/12/2018,7245.9321
11,06/12/2018,18111.7988
11,07/12/2018,20105.4434
11,08/12/2018,20472.5586
11,09/12/2018,17297.2031
11,10/12/2018,12031.4248
11,11/12/2018,15449.748
11,12/12/2018,16629.7988
11,13/12/2018,14251.8994
11,14/12/2018,18562.4805
11,15/12/2018,17886.1191
11,16/12/2018,19296.0332
11,17/12/2018,15801.1338
11,18/12/2018,17812.5547
11,19/12/2018,20280.4258
11,20/12/2018,20701.4316
11,21/12/2018,19509.3594
11,22/12/2018,19326.6211
11,23/12/2018,18776.5996
11,24/12/2018,18864.3945
11,25/12/2018,15558.2637
11,26/12/2018,12674.1367
11,27/12/2018,18669.1855
11,28/12/2018,13838.6836
11,29/12/2018,17802.5332
11,30/12/2018,18393.7344
11,31/12/2018,16795.4551
11,01/01/2019,18301.6055
11,02/01/2019,14649.3242
11,03/01/2019,13755.833
11,04/01/2019,16829.875
11,05/01/2019,17052.5059
11,06/01/2019,17827.207
11,07/01/2019,17851.5879
11,08/01/2019,19079.0508
11,09/01/2019,18856.5703
11,10/01/2019,15254.6328
11,11/01/2019,16293.6758
11,12/01/2019,11273.0752
11,13/01/2019,12224.6953
11,14/01/2019,12499.8525
11,15/01/2019,18061.0371
11,16/01/2019,17728.8516
11,17/01/2019,14375.2422
11,18/01/2019,16143.1738
11,19/01/2019,18396.957
11,20/01/2019,19696.3633
11,21/01/2019,21071.457
11,22/01/2019,21034.5273
11,23/01/2019,21236.0566
11,24/01/2019,20709.8555
11,25/01/2019,19293.8398
11,26/01/2019,21658.8809
11,27/01/2019,22135.9531
11,28/01/2019,22164.2012
11,29/01/2019,20638.6211
11,30/01/2019,21766.1426
11,31/01/2019,22278.5039
11,01/02/2019,20712.8086
11,02/02/2019,20300.2598
11,03/02/2019,19759.7852
11,04/02/2019,19437.625
11,05/02/2019,20494.1465
11,06/02/2019,19706.5371
11,07/02/2019,20469.3691
11,08/02/2019,13808.2305
11,09/02/2019,16348.6387
11,10/02/2019,20941.8613
11,11/02/2019,18476.4395
11,12/02/2019,19001.791
11,13/02/2019,13503.1846
11,14/02/2019,22743.5195
11,15/02/2019,22750.5586
11,16/02/2019,21800.0605
11,17/02/2019,23738.1133
11,18/02/2019,23660.7246
11,19/02/2019,24834.4258
11,20/02/2019,24561.5859
11,21/02/2019,24694.3262
11,22/02/2019,20443.9727
11,23/02/2019,19292.7109
11,24/02/2019,18816.0098
11,25/02/2019,16501.2422
11,26/02/2019,21981.875
11,27/02/2019,24636.2773
11,28/02/2019,23386.2402
11,01/03/2019,23873.875
11,02/03/2019,23198.7539
11,03/03/2019,21295.9277
11,04/03/2019,14109.8672
11,05/03/2019,20840.0684
11,06/03/2019,21901.8477
11,07/03/2019,23126.541
11,08/03/2019,21224.9414
11,09/03/2019,20207.916
11,10/03/2019,21619.5801
11,11/03/2019,22746.5469
11,12/03/2019,25286.8633
11,13/03/2019,24974.6699
11,14/03/2019,21300.7266
11,15/03/2019,17689.707
11,16/03/2019,18064.1719
11,17/03/2019,16114.9023
11,18/03/2019,19873.1367
11,19/03/2019,23281.7324
11,20/03/2019,25526.5918
11,21/03/2019,18948.5215
11,22/03/2019,20537.5762
11,23/03/2019,24471.2637
11,24/03/2019,24862.6465
11,25/03/2019,25178.6523
11,26/03/2019,26207.4746
11,27/03/2019,25871.5098
11,28/03/2019,25720.832
11,29/03/2019,23260.0371
11,30/03/2019,19954.2793
11,31/03/2019,20044.627
11,01/04/2019,21269.9355
11,02/04/2019,18347.5664
11,03/04/2019,22396.6816
11,04/04/2019,19711.6934
11,05/04/2019,15089.3105
11,06/04/2019,19012.2207
11,07/04/2019,23908.8887
11,08/04/2019,20224.6914
11,09/04/2019,19917.0371
11,10/04/2019,23919.7383
11,11/04/2019,26312.6855
11,12/04/2019,26513.8984
11,13/04/2019,26334.5391
11,14/04/2019,24810.9121
11,15/04/2019,22845.877
11,16/04/2019,23724.6777
11,17/04/2019,21132.1348
11,18/04/2019,26480.0059
11,19/04/2019,20345.5586
11,20/04/2019,24740.7422
11,21/04/2019,24923.2461
11,22/04/2019,20975.0957
11,23/04/2019,19036.8867
11,24/04/2019,23031.9434
11,25/04/2019,24053.1211
11,26/04/2019,21451.123
11,27/04/2019,18374.6973
11,28/04/2019,14878.0137
11,29/04/2019,15026.3301
11,30/04/2019,18961.8496
11,01/05/2019,20814.3711
11,02/05/2019,20648.8613
11,03/05/2019,16614.1465
11,04/05/2019,15462.0117
11,05/05/2019,16911.1816
11,06/05/2019,23770
11,07/05/2019,25799.3926
11,08/05/2019,26265.7422
11,09/05/2019,21142.002
11,10/05/2019,26182.4746
11,11/05/2019,21952.0781
11,12/05/2019,21870.1348
11,13/05/2019,23142.2754
11,14/05/2019,23601.4316
11,15/05/2019,20169.3184
11,16/05/2019,16521.5371
11,17/05/2019,13708.001
11,18/05/2019,19756.2773
11,19/05/2019,25443.0977
11,20/05/2019,22495.6602
11,21/05/2019,22017.457
11,22/05/2019,23638.2773
11,23/05/2019,24418.9043
11,24/05/2019,22877.6895
11,25/05/2019,25417.9297
11,26/05/2019,23893.0391
11,27/05/2019,24418.9746
11,28/05/2019,23008.9492
11,29/05/2019,23027.0039
11,30/05/2019,22817.3828
11,31/05/2019,17914.0488
11,01/06/2019,17072.2305
11,02/06/2019,11006.8984
11,03/06/2019,12486.4824
11,04/06/2019,8808.8027
11,05/06/2019,13262.8154
11,06/06/2019,14302.5166
11,07/06/2019,19875.4375
11,08/06/2019,21936.7051
11,09/06/2019,26236.5957
11,10/06/2019,26746.4824
11,11/06/2019,19827.0879
11,12/06/2019,23957.332
11,13/06/2019,13276.0713
11,14/06/2019,18274.1309
11,15/06/2019,25939.3125
11,16/06/2019,24223.9141
11,17/06/2019,24974.9863
11,18/06/2019,20837.7832
11,19/06/2019,18372.5566
11,20/06/2019,21071.5547
11,21/06/2019,22424.2188
11,22/06/2019,18895.5781
11,23/06/2019,16595.1328
11,24/06/2019,10774.6152
11,25/06/2019,11723.4648
11,26/06/2019,16497.4062
11,27/06/2019,21095.9473
11,28/06/2019,22793.5879
11,29/06/2019,20421.1934
11,30/06/2019,21129.3301
11,01/07/2019,16890.2969
11,02/07/2019,14441.9209
11,03/07/2019,14570.2227
11,04/07/2019,20768.625
11,05/07/2019,23728.6348
11,06/07/2019,19800.0742
11,07/07/2019,25191.6992
11,08/07/2019,21370.8066
11,09/07/2019,23624.3379
11,10/07/2019,15333.7695
11,11/07/2019,11867.4219
11,12/07/2019,13670.1396
11,13/07/2019,16655.7793
11,14/07/2019,20294.7031
11,15/07/2019,23287.8359
11,16/07/2019,23225.6992
11,17/07/2019,15630.1748
11,18/07/2019,19136.1992
11,19/07/2019,17558.0527
11,20/07/2019,18726.2207
11,21/07/2019,17311.7969
11,22/07/2019,22948.9219
11,23/07/2019,19126.4727
11,24/07/2019,15913.1592
11,25/07/2019,9224.7207
11,26/07/2019,12197.1064
11,27/07/2019,24311.9863
11,28/07/2019,22623.4688
11,29/07/2019,20841.9316
11,30/07/2019,21219.3262
11,31/07/2019,21689.623
11,01/08/2019,26387.0742
11,02/08/2019,23893.9727
11,03/08/2019,26774.252
11,04/08/2019,21749.4609
11,05/08/2019,16290.4971
11,06/08/2019,16969.2422
11,07/08/2019,9181.0889
11,08/08/2019,25017.9824
11,09/08/2019,17742.3633
11,10/08/2019,21192.3965
11,11/08/2019,20811.9863
11,12/08/2019,22008.3535
11,13/08/2019,22528.0664
11,14/08/2019,24132.543
11,15/08/2019,25320.127
11,16/08/2019,24894.2969
11,17/08/2019,22312.0547
11,18/08/2019,21205.4785
11,19/08/2019,12790.4551
11,20/08/2019,23649.0117
11,21/08/2019,19656.2871
11,22/08/2019,14975.1152
11,23/08/2019,16411.1934
11,24/08/2019,19290.6406
11,25/08/2019,22710.3789
11,26/08/2019,19064.2402
11,27/08/2019,21097.7422
11,28/08/2019,20995.1719
11,29/08/2019,24697.5449
11,30/08/2019,23381.5664
11,31/08/2019,26636.4336
11,01/09/2019,26826.3086
11,02/09/2019,25231.8398
11,03/09/2019,22393.3418
11,04/09/2019,13023.8984
11,05/09/2019,17871.5859
11,06/09/2019,19302.0703
11,07/09/2019,20557.834
11,08/09/2019,26004.3535
11,09/09/2019,21262.0879
11,10/09/2019,13694.2471
11,11/09/2019,17434.5605
11,12/09/2019,17259.4609
11,13/09/2019,6998.9404
11,14/09/2019,10255.0713
11,15/09/2019,25212.1895
11,16/09/2019,22052.2305
11,17/09/2019,22022.1211
11,18/09/2019,14065.3555
11,19/09/2019,18735.6465
11,20/09/2019,21041.0703
11,21/09/2019,23839.0586
11,22/09/2019,21287.1035
11,23/09/2019,23855.5898
11,24/09/2019,20440.1152
11,25/09/2019,13691.4629
11,26/09/2019,21616.8418
11,27/09/2019,23397.3594
11,28/09/2019,16021.8467
11,29/09/2019,8885.7295
11,30/09/2019,14307.1553
11,01/10/2019,15858.3545
11,02/10/2019,22609.5527
11,03/10/2019,20686.7031
11,04/10/2019,18830.8027
11,05/10/2019,19610.6699
11,06/10/2019,24937.2891
11,07/10/2019,19489.1406
11,08/10/2019,8499.7793
11,09/10/2019,21739.623
11,10/10/2019,17512.5469
11,11/10/2019,21751.5566
11,12/10/2019,17514.873
11,13/10/2019,22661.8711
11,14/10/2019,23041.9492
11,15/10/2019,22479.584
11,16/10/2019,5093.917
11,17/10/2019,4317.7754
11,18/10/2019,15290.167
11,19/10/2019,17110.7227
11,20/10/2019,15586.9248
11,21/10/2019,21490.3438
11,22/10/2019,12202.1426
11,23/10/2019,17633.7266
11,24/10/2019,14395.043
11,25/10/2019,9825.876
11,26/10/2019,10859.3252
11,27/10/2019,15869.4893
11,28/10/2019,15416.1162
11,29/10/2019,16543.2949
11,30/10/2019,16506.1426
11,31/10/2019,11395.3633
11,01/11/2019,20890.2988
11,02/11/2019,8440.2295
11,03/11/2019,13178.0508
11,04/11/2019,20112.6328
11,05/11/2019,18049.0898
11,06/11/2019,16323.1973
11,07/11/2019,21888.6152
11,08/11/2019,20498.5195
11,09/11/2019,20648.3242
11,10/11/2019,20722.2266
11,11/11/2019,17386.8691
11,12/11/2019,14327.6963
11,13/11/2019,14033.7197
11,14/11/2019,18886.9766
11,15/11/2019,15368.2559
11,16/11/2019,13038.4658
11,17/11/2019,18127.7754
11,18/11/2019,18853.6094
11,19/11/2019,17683.3047
11,20/11/2019,18192.1875
11,21/11/2019,19132.291
11,22/11/2019,18793.7422
11,23/11/2019,20027.4062
11,24/11/2019,18989.6914
11,25/11/2019,19248.666
11,26/11/2019,18595.5469
11,27/11/2019,18804.9414
11,28/11/2019,20217.3281
11,29/11/2019,17858.0566
11,30/11/2019,18393.8301
11,01/12/2019,19837.25
11,02/12/2019,14657.3857
11,03/12/2019,19724.3984
11,04/12/2019,19258.8398
11,05/12/2019,19066.2949
11,06/12/2019,19766.8535
11,07/12/2019,19672.3184
11,08/12/2019,18742.7988
11,09/12/2019,18704.7891
11,10/12/2019,17700.0566
11,11/12/2019,13705.6855
11,12/12/2019,17384.8262
11,13/12/2019,17779.9023
11,14/12/2019,18760.0039
11,15/12/2019,17716.9238
11,16/12/2019,17991.6895
11,17/12/2019,15605.0654
11,18/12/2019,11425.4482
11,19/12/2019,16312.7754
11,20/12/2019,10015.9922
11,21/12/2019,10207.6309
11,22/12/2019,4680.0244
11,23/12/2019,15994.5039
11,24/12/2019,18778.7715
11,25/12/2019,17682.957
11,26/12/2019,17394.0352
11,27/12/2019,15485.1787
11,28/12/2019,14246.8633
11,29/12/2019,10856.4746
11,30/12/2019,18026.541
11,31/12/2019,18241.5156
11,01/01/2020,18615.3242
11,02/01/2020,12779.5078
11,03/01/2020,14913.3057
11,04/01/2020,17665.2793
11,05/01/2020,19306.6699
11,06/01/2020,18416.2754
11,07/01/2020,18060.7129
11,08/01/2020,17943.5977
11,09/01/2020,18024.4336
11,10/01/2020,19022.7109
11,11/01/2020,18101.7598
11,12/01/2020,17422.0723
11,13/01/2020,17899.8418
11,14/01/2020,17302.5977
11,15/01/2020,17324.7559
11,16/01/2020,15287.293
11,17/01/2020,16077.2236
11,18/01/2020,15008.5537
11,19/01/2020,5174.7158
11,20/01/2020,3430.2302
11,21/01/2020,19521.3359
11,22/01/2020,19735.459
11,23/01/2020,11204.6162
11,24/01/2020,14902.5908
11,25/01/2020,20583.3242
11,26/01/2020,19760.3594
11,27/01/2020,22103.3262
11,28/01/2020,21663.7637
11,29/01/2020,21978.8828
11,30/01/2020,19376.5801
11,31/01/2020,19670.8281
11,01/02/2020,16536.5742
11,02/02/2020,12654.5713
11,03/02/2020,11250.2812
11,04/02/2020,15783.3369
11,05/02/2020,15529.1143
11,06/02/2020,23029.7266
11,07/02/2020,20150.6777
11,08/02/2020,21196.6055
11,09/02/2020,22539.041
11,10/02/2020,21280.666
11,11/02/2020,21568.1641
11,12/02/2020,22873.1152
11,13/02/2020,15883.6592
11,14/02/2020,19782.1445
11,15/02/2020,21260.4102
11,16/02/2020,23075.7988
11,17/02/2020,23224.1504
11,18/02/2020,22966.0703
11,19/02/2020,22964.0859
11,20/02/2020,23039.0332
11,21/02/2020,21407.8887
11,22/02/2020,22097.8398
11,23/02/2020,19893.1387
11,24/02/2020,23355.5215
11,25/02/2020,23351.3242
11,26/02/2020,21971.7012
11,27/02/2020,21928.1055
11,28/02/2020,21467.6777
11,29/02/2020,21712.541
11,01/03/2020,18512.5273
11,02/03/2020,17818.1934
11,03/03/2020,23477.9082
11,04/03/2020,23761.1875
11,05/03/2020,19915.1602
11,06/03/2020,13187.2578
11,07/03/2020,19826.8613
11,08/03/2020,21828.9492
11,09/03/2020,21962.9648
11,10/03/2020,20556.6992
11,11/03/2020,15610.1514
11,12/03/2020,20911.8887
11,13/03/2020,18333.9805
11,14/03/2020,19097.3594
11,15/03/2020,19657.3516
11,16/03/2020,17353.1777
11,17/03/2020,17934.9297
11,18/03/2020,19991.0449
11,19/03/2020,22550.6426
11,20/03/2020,25079.0469
11,21/03/2020,24141.7363
11,22/03/2020,25888.0508
11,23/03/2020,26516.7402
11,24/03/2020,26173.7891
11,25/03/2020,25609.1016
11,26/03/2020,25483.998
11,27/03/2020,26241.875
11,28/03/2020,25857.6953
11,29/03/2020,25035.5625
11,30/03/2020,25095.9453
11,31/03/2020,25571.7637
11,01/04/2020,23041.8086
11,02/04/2020,20967.7305
11,03/04/2020,18365.6055
11,04/04/2020,19383.6836
11,05/04/2020,22262.5586
11,06/04/2020,21563.084
11,07/04/2020,18607.7812
11,08/04/2020,22299.8828
11,09/04/2020,20760.6953
11,10/04/2020,23720.8555
11,11/04/2020,26255.3652
11,12/04/2020,25481.7168
11,13/04/2020,25970.043
11,14/04/2020,25936.3887
11,15/04/2020,22496.7988
11,16/04/2020,21425.8516
11,17/04/2020,21461.6914
11,18/04/2020,19055.959
11,19/04/2020,19908.9219
11,20/04/2020,23986.9297
11,21/04/2020,21463.6074
11,22/04/2020,22316.9863
11,23/04/2020,19843.3516
11,24/04/2020,16938.207
11,25/04/2020,18292.3906
11,26/04/2020,19745.748
11,27/04/2020,26315.7324
11,28/04/2020,18742.3945
11,29/04/2020,18563.8652
11,30/04/2020,21484.1289
11,01/05/2020,17643.918
11,02/05/2020,26202.8223
11,03/05/2020,26774.9785
11,04/05/2020,25439.375
11,05/05/2020,21934.373
11,06/05/2020,23790.5781
11,07/05/2020,11624.6279
11,08/05/2020,19703.9199
11,09/05/2020,20138.0508
11,10/05/2020,21932.4023
11,11/05/2020,17806.957
11,12/05/2020,23410.5234
11,13/05/2020,20605.4902
11,14/05/2020,20363.0762
11,15/05/2020,19619.7344
11,16/05/2020,26954.9551
11,17/05/2020,24039.0566
11,18/05/2020,22568.4297
11,19/05/2020,22718.0352
11,20/05/2020,19013.8633
11,21/05/2020,15091.1523
11,22/05/2020,21051.7832
11,23/05/2020,21944.8555
11,24/05/2020,22756.9082
11,25/05/2020,26045.0039
11,26/05/2020,24359
12,01/03/2017,38259.0195
12,02/03/2017,38442.3867
12,03/03/2017,29919.0371
12,04/03/2017,25186.9766
12,05/03/2017,33244.3125
12,06/03/2017,26893.5527
12,07/03/2017,25680.7559
12,08/03/2017,25171.9766
12,09/03/2017,26117.5977
12,10/03/2017,26026.2402
12,11/03/2017,33253.8516
12,12/03/2017,19025.3301
12,13/03/2017,26575.6152
12,14/03/2017,25166.168
12,15/03/2017,19992.3203
12,16/03/2017,31073.9629
12,17/03/2017,28780.6445
12,18/03/2017,41347.4648
12,19/03/2017,39645.8633
12,20/03/2017,40826.4375
12,21/03/2017,34765.5938
12,22/03/2017,42524.1641
12,23/03/2017,41369.3086
12,24/03/2017,29066.1465
12,25/03/2017,33209.3281
12,26/03/2017,29977.4414
12,27/03/2017,35241.8281
12,28/03/2017,37501.8984
12,29/03/2017,41057.8281
12,30/03/2017,35857.2578
12,31/03/2017,31377.9707
12,01/04/2017,41159.8164
12,02/04/2017,41234.6992
12,03/04/2017,39813.8867
12,04/04/2017,40051.7695
12,05/04/2017,37413.6484
12,06/04/2017,25539.3262
12,07/04/2017,29112.6602
12,08/04/2017,23367.4453
12,09/04/2017,29891.75
12,10/04/2017,31192.3262
12,11/04/2017,28147.2793
12,12/04/2017,40347.5547
12,13/04/2017,24898.7305
12,14/04/2017,31253.3086
12,15/04/2017,30687.9727
12,16/04/2017,26828.2949
12,17/04/2017,25087.8242
12,18/04/2017,22183.3613
12,19/04/2017,32856.5391
12,20/04/2017,41590.8945
12,21/04/2017,32030.125
12,22/04/2017,39758.6133
12,23/04/2017,29680.8359
12,24/04/2017,32627.002
12,25/04/2017,35131
12,26/04/2017,41100.5586
12,27/04/2017,27167.0254
12,28/04/2017,28906.4883
12,29/04/2017,25274.6738
12,30/04/2017,32064.666
12,01/05/2017,23465.7949
12,02/05/2017,19202.5957
12,03/05/2017,26668.7539
12,04/05/2017,18761.6641
12,05/05/2017,30255.5566
12,06/05/2017,30910.5742
12,07/05/2017,27905.9805
12,08/05/2017,23011.1504
12,09/05/2017,26174.2227
12,10/05/2017,26727.5508
12,11/05/2017,30098.3887
12,12/05/2017,25004.5391
12,13/05/2017,32676.5117
12,14/05/2017,26640.3945
12,15/05/2017,32767.7461
12,16/05/2017,29255.7012
12,17/05/2017,30212.6094
12,18/05/2017,26982.4395
12,19/05/2017,29402.5566
12,20/05/2017,31990.1738
12,21/05/2017,34087.5586
12,22/05/2017,33662.2891
12,23/05/2017,35841.1172
12,24/05/2017,23921.9238
12,25/05/2017,28627.9512
12,26/05/2017,36963.6172
12,27/05/2017,34522.3281
12,28/05/2017,34960.8438
12,29/05/2017,28383.9551
12,30/05/2017,30454.7812
12,31/05/2017,20481.1445
12,01/06/2017,21191.3691
12,02/06/2017,37983.5391
12,03/06/2017,37453.5078
12,04/06/2017,37326.375
12,05/06/2017,27651.7539
12,06/06/2017,26391.5645
12,07/06/2017,27844.2637
12,08/06/2017,36672.1719
12,09/06/2017,27098.2305
12,10/06/2017,26913.7441
12,11/06/2017,38872.293
12,12/06/2017,41332.7695
12,13/06/2017,32931.1133
12,14/06/2017,21984.5117
12,15/06/2017,29935.4199
12,16/06/2017,34508.1953
12,17/06/2017,40648.875
12,18/06/2017,40971.2695
12,19/06/2017,40591.2695
12,20/06/2017,29818.8887
12,21/06/2017,39287.4766
12,22/06/2017,27700.1641
12,23/06/2017,38168.4453
12,24/06/2017,24040.0488
12,25/06/2017,17607.4219
12,26/06/2017,21331.4492
12,27/06/2017,23434.25
12,28/06/2017,26594.3945
12,29/06/2017,19969.5391
12,30/06/2017,23230.0488
12,01/07/2017,17716.8555
12,02/07/2017,30134.3574
12,03/07/2017,24305.7617
12,04/07/2017,16815.5625
12,05/07/2017,24281.8086
12,06/07/2017,28779.625
12,07/07/2017,19010.4121
12,08/07/2017,18054.7246
12,09/07/2017,14590.1914
12,10/07/2017,13310.5625
12,11/07/2017,16597.2539
12,12/07/2017,23886.9316
12,13/07/2017,30526.1016
12,14/07/2017,33608.8516
12,15/07/2017,34934.7891
12,16/07/2017,32029.666
12,17/07/2017,29836.834
12,18/07/2017,17085.5273
12,19/07/2017,28002.8496
12,20/07/2017,31635.8867
12,21/07/2017,28322.3574
12,22/07/2017,28889.9434
12,23/07/2017,21363.6582
12,24/07/2017,22013.875
12,25/07/2017,22043.293
12,26/07/2017,23601.5645
12,27/07/2017,26109.6094
12,28/07/2017,37040.7812
12,29/07/2017,33903.0703
12,30/07/2017,40374.8711
